customer_id,age,gender,location,occupation,income,credit_score,kyc_status
CUST100410,29,Female,Patna,Salaried - Private,1165000.0,437,Incomplete
CUST100411,32,Male,Ahmedabad,Professional,548000.0,355,Verified
CUST100412,34,Male,Bengaluru,Salaried - Private,1767000.0,622,Verified
CUST100413,27,Female,Bengaluru,Professional,180000.0,396,Incomplete
CUST100414,21,Male,Lucknow,Business Owner,1672000.0,769,Verified
CUST100415,54,Male,Kolkata,Salaried - Government,940000.0,341,Incomplete
CUST100416,68,Male,Jaipur,Student,1149000.0,551,Verified
CUST100417,26,Female,Pune,Self-Employed,1501000.0,331,Verified
CUST100418,35,Male,Pune,Salaried - Private,1286000.0,530,Verified
CUST100419,45,Female,Lucknow,Self-Employed,571000.0,859,Pending
CUST100420,66,Female,Mumbai,Homemaker,1170000.0,690,Verified
CUST100421,55,Male,Kolkata,Salaried - Private,,621,Verified
CUST100422,58,Male,Pune,Business Owner,501000.0,394,Verified
CUST100423,49,Female,Patna,Business Owner,1853000.0,487,Incomplete
CUST100424,41,Male,Bhopal,Homemaker,1074000.0,528,Verified
CUST100425,30,Female,Kolkata,Salaried - Private,705000.0,647,Incomplete
CUST100426,63,Female,Chennai,Salaried - Private,498000.0,424,Verified
CUST100427,60,Female,Chennai,Professional,800000.0,899,Pending
CUST100428,22,Male,Chennai,Salaried - Government,180000.0,690,Verified
CUST100429,56,Female,Hyderabad,Retired,713000.0,487,Verified
CUST100430,25,Female,Patna,Self-Employed,782000.0,367,Verified
CUST100431,57,Male,Mumbai,Professional,417000.0,657,Verified
CUST100432,61,Male,Mumbai,Salaried - Private,1237000.0,568,Verified
CUST100433,27,Female,Jaipur,Retired,802000.0,704,Verified
CUST100434,42,Female,Chennai,Professional,614000.0,657,Verified
CUST100435,27,Male,Nagpur,Salaried - Private,754000.0,684,Pending
CUST100436,48,Male,Patna,Self-Employed,1060000.0,800,Verified
CUST100437,66,Male,Patna,Salaried - Private,,615,Incomplete
CUST100438,24,Male,Kolkata,Salaried - Private,585000.0,734,Verified
CUST100439,40,Male,Kolkata,Retired,957000.0,515,Verified
CUST100440,68,Female,Kolkata,Business Owner,877000.0,865,Verified
CUST100441,35,Male,Bengaluru,Homemaker,387000.0,544,Verified
CUST100442,27,Female,Jaipur,Self-Employed,770000.0,707,Verified
CUST100443,44,Male,Nagpur,Retired,1161000.0,899,Verified
CUST100444,45,Male,Chennai,Professional,1157000.0,509,Verified
CUST100445,53,Male,Mumbai,Retired,797000.0,360,Verified
CUST100446,36,Male,Jaipur,Homemaker,1205000.0,439,Pending
CUST100447,67,Female,Pune,Retired,459000.0,446,Incomplete
CUST100448,46,Female,Patna,Retired,473000.0,333,Verified
CUST100449,35,Female,Nagpur,Retired,787000.0,626,Verified
CUST100450,68,Male,Coimbatore,Business Owner,1574000.0,466,Verified
CUST100451,66,Female,Pune,Retired,973000.0,358,Verified
CUST100452,45,Male,Indore,Homemaker,776000.0,382,Verified
CUST100453,22,Female,Delhi,Retired,1595000.0,464,Verified
CUST100454,50,Male,Pune,Professional,771000.0,521,Verified
CUST100455,48,Male,Chennai,Salaried - Private,1906000.0,884,Verified
CUST100456,28,Male,Indore,Business Owner,670000.0,721,Verified
CUST100457,52,Male,Lucknow,Salaried - Private,445000.0,728,Verified
CUST100458,62,Male,Pune,Salaried - Private,825000.0,715,Verified
CUST100459,26,Female,Bengaluru,Self-Employed,788000.0,781,Pending
CUST100460,56,Female,Patna,Business Owner,537000.0,490,Verified
CUST100461,27,Female,Lucknow,Professional,2071000.0,359,Verified
CUST100462,57,Male,Nagpur,Student,1043000.0,605,Verified
CUST100463,41,Female,Kolkata,Homemaker,1109000.0,300,Verified
CUST100464,21,Male,Bengaluru,Business Owner,692000.0,430,Verified
CUST100465,68,Male,Pune,Self-Employed,640000.0,751,Verified
CUST100466,29,Male,Lucknow,Retired,1362000.0,601,Verified
CUST100467,50,Male,Chennai,Self-Employed,180000.0,714,Verified
CUST100468,29,Male,Delhi,Student,386000.0,606,Verified
CUST100469,66,Male,Nagpur,Homemaker,789000.0,625,Verified
CUST100470,57,Male,Ahmedabad,Retired,1508000.0,480,Verified
CUST100471,60,Female,Pune,Salaried - Government,731000.0,431,Verified
CUST100472,42,Male,Jaipur,Professional,1087000.0,455,Verified
CUST100473,43,Female,Patna,Homemaker,912000.0,778,Verified
CUST100474,52,Male,Mumbai,Salaried - Private,1483000.0,887,Verified
CUST100475,59,Female,Kolkata,Salaried - Government,187000.0,349,Verified
CUST100476,62,Female,Chennai,Professional,1231000.0,622,Verified
CUST100477,21,Female,Delhi,Self-Employed,810000.0,582,Incomplete
CUST100478,53,Female,Mumbai,Retired,1316000.0,637,Verified
CUST100479,26,Female,Kolkata,Business Owner,531000.0,439,Verified
CUST100480,35,Female,Jaipur,Student,911000.0,304,Verified
CUST100481,61,Male,Ahmedabad,Self-Employed,854000.0,422,Verified
CUST100482,33,Male,Patna,Self-Employed,449000.0,409,Verified
CUST100483,60,Female,Kolkata,Salaried - Private,324000.0,331,Verified
CUST100484,43,Male,Jaipur,Salaried - Government,639000.0,513,Pending
CUST100485,32,Male,Nagpur,Salaried - Government,958000.0,710,Incomplete
CUST100486,37,Male,Lucknow,Homemaker,559000.0,879,Verified
CUST100487,47,Male,Indore,Self-Employed,751000.0,694,Verified
CUST100488,58,Male,Chennai,Salaried - Government,180000.0,405,Verified
CUST100489,50,Female,Patna,Self-Employed,733000.0,517,Verified
CUST100490,66,Female,Bhopal,Professional,1361000.0,481,Verified
CUST100491,63,Female,Jaipur,Homemaker,1217000.0,427,Verified
CUST100492,57,Male,Mumbai,Student,861000.0,894,Verified
CUST100493,50,Male,Jaipur,Salaried - Private,1010000.0,693,Verified
CUST100494,35,Male,Nagpur,Homemaker,527000.0,588,Verified
CUST100495,41,Male,Lucknow,Business Owner,1631000.0,562,Verified
CUST100496,26,Female,Mumbai,Homemaker,1830000.0,491,Verified
CUST100497,39,Male,Hyderabad,Salaried - Private,974000.0,550,Verified
CUST100498,66,Female,Jaipur,Retired,2066000.0,680,Verified
CUST100499,41,Male,Nagpur,Student,594000.0,856,Verified
CUST100500,26,Female,Kolkata,Salaried - Private,337000.0,597,Verified
CUST100501,52,Female,Nagpur,Homemaker,581000.0,410,Pending
CUST100502,68,Male,Patna,Salaried - Private,801000.0,874,Verified
CUST100503,63,Female,Hyderabad,Student,1940000.0,488,Verified
CUST100504,34,Male,Bengaluru,Retired,773000.0,349,Verified
CUST100505,43,Female,Indore,Student,513000.0,626,Verified
CUST100506,47,Female,Jaipur,Student,496000.0,774,Verified
CUST100507,33,Male,Nagpur,Self-Employed,1413000.0,454,Verified
CUST100508,34,Male,Indore,Business Owner,1349000.0,467,Verified
CUST100509,32,Female,Kolkata,Retired,682000.0,473,Verified
CUST100510,69,Male,Mumbai,Salaried - Government,180000.0,784,Verified
CUST100511,57,Female,Indore,Self-Employed,392000.0,874,Verified
CUST100512,62,Female,Jaipur,Salaried - Private,1675000.0,808,Verified
CUST100513,61,Female,Delhi,Student,1210000.0,435,Verified
CUST100514,67,Male,Ahmedabad,Salaried - Government,929000.0,809,Verified
CUST100515,26,Female,Mumbai,Business Owner,1741000.0,485,Pending
CUST100516,64,Female,Hyderabad,Business Owner,1781000.0,820,Verified
CUST100517,24,Male,Pune,Business Owner,884000.0,894,Verified
CUST100518,44,Male,Kolkata,Homemaker,892000.0,730,Verified
CUST100519,50,Male,Jaipur,Student,638000.0,873,Verified
CUST100520,38,Male,Nagpur,Professional,772000.0,385,Verified
CUST100521,28,Female,Pune,Homemaker,231000.0,692,Verified
CUST100522,30,Male,Patna,Salaried - Private,229000.0,331,Verified
CUST100523,61,Male,Coimbatore,Student,180000.0,691,Verified
CUST100524,36,Male,Patna,Salaried - Private,1388000.0,504,Pending
CUST100525,36,Male,Chennai,Salaried - Private,197000.0,881,Verified
CUST100526,66,Male,Bhopal,Salaried - Private,1777000.0,597,Verified
CUST100527,28,Female,Hyderabad,Salaried - Government,571000.0,757,Verified
CUST100528,65,Female,Ahmedabad,Homemaker,1682000.0,481,Verified
CUST100529,66,Male,Lucknow,Self-Employed,736000.0,344,Verified
CUST100530,50,Female,Hyderabad,Homemaker,195000.0,745,Verified
CUST100531,29,Male,Mumbai,Business Owner,,433,Verified
CUST100532,28,Male,Nagpur,Salaried - Private,1531000.0,733,Verified
CUST100533,34,Male,Bhopal,Business Owner,492000.0,578,Pending
CUST100534,49,Female,Delhi,Salaried - Government,751000.0,883,Verified
CUST100535,28,Female,Pune,Self-Employed,492000.0,511,Verified
CUST100536,43,Female,Chennai,Professional,846000.0,540,Verified
CUST100537,26,Male,Coimbatore,Homemaker,949000.0,744,Verified
CUST100538,47,Male,Coimbatore,Professional,742000.0,771,Verified
CUST100539,22,Female,Bhopal,Salaried - Government,180000.0,375,Pending
CUST100540,55,Male,Kolkata,Retired,639000.0,744,Verified
CUST100541,23,Female,Mumbai,Retired,1217000.0,594,Incomplete
CUST100542,30,Female,Chennai,Salaried - Government,806000.0,893,Verified
CUST100543,29,Male,Delhi,Homemaker,753000.0,678,Verified
CUST100544,61,Female,Patna,Homemaker,481000.0,764,Verified
CUST100545,23,Female,Delhi,Professional,625000.0,506,Incomplete
CUST100546,42,Male,Bhopal,Self-Employed,1534000.0,470,Verified
CUST100547,49,Female,Coimbatore,Self-Employed,387000.0,771,Verified
CUST100548,46,Female,Hyderabad,Business Owner,1224000.0,309,Verified
CUST100549,54,Male,Bhopal,Salaried - Government,921000.0,648,Verified
CUST100550,60,Female,Indore,Self-Employed,1010000.0,880,Incomplete
CUST100551,40,Male,Kolkata,Salaried - Government,570000.0,894,Verified
CUST100552,61,Female,Kolkata,Salaried - Government,742000.0,729,Pending
CUST100553,36,Female,Chennai,Retired,897000.0,598,Verified
CUST100554,69,Female,Kolkata,Salaried - Government,666000.0,787,Verified
CUST100555,45,Male,Indore,Business Owner,1049000.0,308,Verified
CUST100556,57,Female,Lucknow,Business Owner,1106000.0,775,Verified
CUST100557,63,Male,Chennai,Salaried - Private,1878000.0,413,Verified
CUST100558,59,Male,Ahmedabad,Homemaker,1025000.0,741,Incomplete
CUST100559,62,Male,Bhopal,Student,180000.0,508,Pending
CUST100560,47,Female,Delhi,Retired,1423000.0,750,Incomplete
CUST100561,23,Male,Patna,Retired,808000.0,661,Verified
CUST100562,45,Male,Chennai,Salaried - Government,1805000.0,857,Verified
CUST100563,29,Female,Hyderabad,Homemaker,1562000.0,772,Pending
CUST100564,64,Male,Kolkata,Homemaker,673000.0,848,Verified
CUST100565,32,Male,Ahmedabad,Business Owner,1225000.0,390,Verified
CUST100566,32,Male,Indore,Retired,633000.0,527,Verified
CUST100567,33,Male,Chennai,Student,901000.0,562,Pending
CUST100568,52,Female,Chennai,Professional,1204000.0,318,Verified
CUST100569,48,Male,Pune,Salaried - Government,1401000.0,313,Verified
CUST100570,67,Male,Nagpur,Self-Employed,1303000.0,323,Verified
CUST100571,41,Female,Coimbatore,Salaried - Government,934000.0,760,Verified
CUST100572,34,Female,Kolkata,Self-Employed,2018000.0,567,Verified
CUST100573,23,Female,Bhopal,Student,736000.0,751,Verified
CUST100574,21,Female,Indore,Salaried - Government,180000.0,800,Verified
CUST100575,39,Female,Nagpur,Student,263000.0,321,Verified
CUST100576,66,Male,Bhopal,Self-Employed,1563000.0,808,Verified
CUST100577,46,Female,Jaipur,Business Owner,866000.0,435,Verified
CUST100578,64,Female,Coimbatore,Professional,,542,Incomplete
CUST100579,25,Male,Chennai,Salaried - Government,656000.0,877,Verified
CUST100580,25,Male,Pune,Salaried - Government,696000.0,480,Verified
CUST100581,61,Male,Bhopal,Self-Employed,546000.0,863,Verified
CUST100582,26,Female,Mumbai,Salaried - Private,1112000.0,603,Incomplete
CUST100583,23,Female,Ahmedabad,Homemaker,856000.0,308,Verified
CUST100584,40,Female,Nagpur,Professional,1096000.0,799,Verified
CUST100585,66,Male,Bengaluru,Homemaker,1053000.0,326,Verified
CUST100586,54,Male,Nagpur,Homemaker,708000.0,681,Verified
CUST100587,25,Male,Kolkata,Self-Employed,244000.0,575,Verified
CUST100588,62,Male,Nagpur,Homemaker,204000.0,383,Incomplete
CUST100589,62,Female,Lucknow,Salaried - Private,2262000.0,608,Verified
CUST100590,60,Female,Bengaluru,Business Owner,1565000.0,517,Pending
CUST100591,65,Female,Patna,Retired,1503000.0,359,Verified
CUST100592,32,Female,Mumbai,Business Owner,596000.0,633,Verified
CUST100593,68,Female,Chennai,Retired,904000.0,326,Verified
CUST100594,36,Male,Indore,Homemaker,533000.0,622,Verified
CUST100595,60,Male,Indore,Business Owner,310000.0,435,Verified
CUST100596,49,Male,Mumbai,Self-Employed,635000.0,798,Verified
CUST100597,59,Male,Pune,Professional,1497000.0,870,Verified
CUST100598,51,Male,Delhi,Homemaker,1278000.0,859,Verified
CUST100599,52,Male,Hyderabad,Student,463000.0,862,Pending
CUST100600,51,Female,Coimbatore,Homemaker,758000.0,360,Verified
CUST100601,59,Male,Bengaluru,Salaried - Government,1237000.0,605,Verified
CUST100602,57,Female,Lucknow,Salaried - Government,643000.0,434,Verified
CUST100603,27,Female,Nagpur,Professional,936000.0,358,Verified
CUST100604,61,Female,Indore,Business Owner,,535,Pending
CUST100605,47,Female,Pune,Professional,1076000.0,557,Verified
CUST100606,36,Male,Bhopal,Student,1014000.0,477,Pending
CUST100607,46,Female,Ahmedabad,Professional,606000.0,368,Verified
CUST100608,68,Male,Delhi,Self-Employed,652000.0,544,Verified
CUST100609,63,Female,Chennai,Homemaker,390000.0,393,Verified
CUST100610,61,Male,Patna,Business Owner,197000.0,324,Verified
CUST100611,43,Male,Bhopal,Professional,848000.0,570,Verified
CUST100612,59,Female,Ahmedabad,Salaried - Government,1267000.0,339,Verified
CUST100613,39,Female,Patna,Professional,279000.0,879,Verified
CUST100614,54,Male,Bhopal,Business Owner,1023000.0,803,Verified
CUST100615,52,Female,Pune,Salaried - Private,1253000.0,855,Incomplete
CUST100616,33,Male,Hyderabad,Salaried - Government,180000.0,361,Verified
CUST100617,34,Female,Coimbatore,Retired,778000.0,578,Verified
CUST100618,23,Male,Coimbatore,Salaried - Government,1641000.0,794,Verified
CUST100619,27,Male,Mumbai,Salaried - Government,1148000.0,645,Incomplete
CUST100620,42,Male,Patna,Salaried - Private,180000.0,483,Pending
CUST100621,44,Male,Delhi,Salaried - Private,1196000.0,798,Verified
CUST100622,29,Male,Nagpur,Business Owner,,485,Pending
CUST100623,41,Male,Jaipur,Business Owner,1211000.0,884,Verified
CUST100624,50,Male,Bhopal,Professional,589000.0,360,Verified
CUST100625,32,Male,Bhopal,Professional,876000.0,723,Pending
CUST100626,37,Male,Lucknow,Professional,658000.0,307,Verified
CUST100627,39,Male,Chennai,Student,901000.0,848,Verified
CUST100628,45,Female,Nagpur,Salaried - Government,645000.0,513,Verified
CUST100629,38,Female,Jaipur,Retired,799000.0,312,Incomplete
CUST100630,57,Male,Jaipur,Salaried - Private,371000.0,801,Verified
CUST100631,37,Female,Hyderabad,Homemaker,1121000.0,880,Verified
CUST100632,42,Male,Mumbai,Self-Employed,979000.0,851,Verified
CUST100633,39,Male,Jaipur,Self-Employed,180000.0,591,Verified
CUST100634,29,Female,Pune,Salaried - Government,1347000.0,336,Verified
CUST100635,54,Female,Lucknow,Professional,821000.0,436,Verified
CUST100636,32,Female,Pune,Business Owner,973000.0,318,Verified
CUST100637,35,Male,Coimbatore,Student,1244000.0,326,Verified
CUST100638,59,Female,Bhopal,Salaried - Government,1048000.0,395,Incomplete
CUST100639,67,Male,Kolkata,Business Owner,1424000.0,637,Verified
CUST100640,53,Male,Bhopal,Student,768000.0,759,Verified
CUST100641,65,Male,Lucknow,Homemaker,1365000.0,650,Verified
CUST100642,62,Female,Lucknow,Homemaker,955000.0,422,Verified
CUST100643,44,Male,Jaipur,Professional,1128000.0,661,Verified
CUST100644,58,Female,Indore,Homemaker,1082000.0,438,Verified
CUST100645,37,Female,Hyderabad,Salaried - Government,1458000.0,576,Verified
CUST100646,43,Female,Kolkata,Homemaker,1225000.0,833,Verified
CUST100647,47,Female,Chennai,Professional,701000.0,380,Verified
CUST100648,68,Female,Jaipur,Self-Employed,611000.0,824,Verified
CUST100649,62,Male,Coimbatore,Salaried - Government,878000.0,462,Verified
CUST100650,44,Male,Lucknow,Professional,558000.0,702,Pending
CUST100651,52,Female,Chennai,Salaried - Private,,456,Verified
CUST100652,30,Male,Indore,Retired,180000.0,398,Verified
CUST100653,60,Male,Patna,Salaried - Government,203000.0,570,Verified
CUST100654,48,Male,Kolkata,Business Owner,1793000.0,528,Verified
CUST100655,47,Male,Bengaluru,Salaried - Government,605000.0,604,Verified
CUST100656,58,Male,Kolkata,Business Owner,1757000.0,441,Verified
CUST100657,52,Male,Nagpur,Self-Employed,1081000.0,886,Verified
CUST100658,24,Female,Jaipur,Salaried - Government,878000.0,703,Verified
CUST100659,35,Male,Bengaluru,Student,225000.0,804,Verified
CUST100660,29,Female,Bengaluru,Homemaker,902000.0,767,Verified
CUST100661,57,Female,Coimbatore,Business Owner,1751000.0,734,Verified
CUST100662,22,Male,Kolkata,Salaried - Private,1601000.0,385,Verified
CUST100663,30,Female,Bhopal,Homemaker,1023000.0,652,Verified
CUST100664,50,Female,Pune,Retired,383000.0,838,Pending
CUST100665,55,Female,Delhi,Professional,,357,Verified
CUST100666,45,Male,Kolkata,Professional,516000.0,577,Verified
CUST100667,63,Male,Bhopal,Salaried - Private,1475000.0,410,Verified
CUST100668,66,Male,Pune,Business Owner,1634000.0,777,Incomplete
CUST100669,27,Female,Lucknow,Salaried - Government,988000.0,858,Verified
CUST100670,67,Female,Kolkata,Retired,764000.0,330,Verified
CUST100671,51,Female,Pune,Student,1597000.0,780,Verified
CUST100672,52,Female,Chennai,Professional,460000.0,516,Verified
CUST100673,25,Female,Chennai,Professional,923000.0,878,Verified
CUST100674,51,Female,Chennai,Retired,1108000.0,308,Verified
CUST100675,56,Male,Bhopal,Student,,414,Verified
CUST100676,49,Female,Pune,Salaried - Private,614000.0,731,Verified
CUST100677,25,Male,Patna,Self-Employed,,767,Verified
CUST100678,46,Male,Hyderabad,Self-Employed,1538000.0,347,Pending
CUST100679,66,Male,Hyderabad,Retired,1761000.0,396,Verified
CUST100680,56,Female,Indore,Business Owner,952000.0,502,Pending
CUST100681,27,Male,Indore,Homemaker,779000.0,320,Verified
CUST100682,68,Male,Kolkata,Business Owner,630000.0,769,Verified
CUST100683,67,Male,Hyderabad,Student,901000.0,701,Verified
CUST100684,29,Male,Bhopal,Homemaker,652000.0,749,Verified
CUST100685,60,Male,Delhi,Salaried - Private,856000.0,581,Verified
CUST100686,40,Female,Kolkata,Student,1086000.0,684,Verified
CUST100687,50,Female,Jaipur,Student,718000.0,643,Verified
CUST100688,42,Male,Bhopal,Salaried - Private,815000.0,716,Verified
CUST100689,59,Male,Delhi,Business Owner,817000.0,570,Verified
CUST100690,69,Male,Mumbai,Student,757000.0,690,Verified
CUST100691,59,Male,Hyderabad,Homemaker,701000.0,687,Pending
CUST100692,66,Male,Delhi,Business Owner,1243000.0,684,Verified
CUST100693,67,Female,Ahmedabad,Professional,180000.0,823,Verified
CUST100694,25,Female,Indore,Salaried - Private,1608000.0,509,Verified
CUST100695,33,Male,Hyderabad,Professional,,827,Verified
CUST100696,56,Male,Kolkata,Retired,1175000.0,316,Incomplete
CUST100697,49,Male,Chennai,Self-Employed,1226000.0,591,Verified
CUST100698,23,Male,Mumbai,Self-Employed,581000.0,565,Pending
CUST100699,25,Female,Bhopal,Homemaker,489000.0,820,Incomplete
CUST100700,46,Female,Chennai,Business Owner,435000.0,327,Verified
CUST100701,51,Female,Jaipur,Self-Employed,789000.0,430,Verified
CUST100702,29,Female,Bhopal,Self-Employed,1215000.0,581,Verified
CUST100703,29,Female,Nagpur,Business Owner,637000.0,789,Verified
CUST100704,27,Female,Bengaluru,Self-Employed,1174000.0,578,Incomplete
CUST100705,48,Male,Jaipur,Professional,180000.0,683,Verified
CUST100706,21,Male,Indore,Homemaker,726000.0,407,Pending
CUST100707,49,Male,Ahmedabad,Retired,1425000.0,865,Verified
CUST100708,44,Male,Mumbai,Salaried - Government,823000.0,770,Verified
