policy_id,customer_id,policy_type,premium,sum_assured,tenure_months,start_date,end_date,channel,product_name
POL200264,CUST102780,Property,8400.0,148000.0,12,2023-11-29,2024-11-23,Broker,Fire & Allied Perils
POL200265,CUST101714,Motor,8300.0,487000.0,24,2023-05-17,2025-05-06,Broker,Motor Own-Damage
POL200266,CUST100226,Health,19100.0,504000.0,24,2023-12-23,2025-12-12,Online,Critical Illness
POL200267,CUST102841,Motor,11300.0,226000.0,24,2021-07-04,2023-06-24,Online,Motor Third-Party
POL200268,CUST100405,Life,34800.0,1926000.0,12,2021-07-11,2022-07-06,Agent,Endowment Plan
POL200269,CUST103444,Motor,11700.0,666000.0,24,2022-07-10,2024-06-29,Online,Motor Comprehensive
POL200270,CUST104573,Travel,23900.0,941000.0,60,2024-09-17,2029-08-22,Agent,International Travel
POL200271,CUST103337,Life,14800.0,403000.0,24,2021-07-16,2023-07-06,Agent,ULIP
POL200272,CUST102883,Health,7300.0,272000.0,12,2022-07-06,2023-07-01,Agent,Individual Health
POL200273,CUST104821,Life,11500.0,230000.0,36,2023-10-25,2026-10-09,Bancassurance,Endowment Plan
POL200274,CUST101096,Motor,15400.0,323000.0,12,2023-08-08,2024-08-02,Agent,Motor Own-Damage
POL200275,CUST103869,Motor,11600.0,424000.0,12,2023-01-09,2024-01-04,Broker,Motor Comprehensive
POL200276,CUST101037,Motor,32600.0,1727000.0,36,2024-06-12,2027-05-28,Online,Motor Comprehensive
POL200277,CUST100002,Life,9100.0,196000.0,12,2024-05-09,2025-05-04,Online,Term Life
POL200278,CUST101204,Marine,12500.0,550000.0,12,2023-01-06,2024-01-01,Online,Marine Hull
POL200279,CUST102512,Motor,20400.0,612000.0,24,2022-11-05,2024-10-25,Agent,Motor Own-Damage
POL200280,CUST100318,Property,40600.0,711000.0,60,2024-07-10,2029-06-14,Online,Home Shield
POL200281,CUST101393,Motor,22000.0,579000.0,24,2023-06-22,2025-06-11,Online,Motor Own-Damage
POL200282,CUST100248,Health,19700.0,357000.0,12,2024-01-15,2025-01-09,Online,Critical Illness
POL200283,CUST101216,Life,25700.0,603000.0,24,2024-03-13,2026-03-03,Online,ULIP
POL200284,CUST103599,Property,29600.0,850000.0,12,2022-07-02,2023-06-27,Agent,Property All-Risk
POL200285,CUST100760,Travel,33000.0,753000.0,12,2023-03-10,2024-03-04,Bancassurance,Domestic Travel
POL200286,CUST101318,Life,22000.0,730000.0,12,2022-10-16,2023-10-11,Online,Endowment Plan
POL200287,CUST100678,Health,18100.0,274000.0,12,2023-07-07,2024-07-01,Agent,Individual Health
POL200288,CUST101922,Motor,9300.0,152000.0,60,2023-07-26,2028-06-29,Agent,Motor Third-Party
POL200289,CUST103805,Motor,18900.0,934000.0,12,2023-04-09,2024-04-03,Online,Motor Own-Damage
POL200290,CUST102686,Marine,36500.0,1824000.0,24,2024-07-06,2026-06-26,Agent,Marine Hull
POL200291,CUST101000,Life,3000.0,97000.0,12,2024-01-21,2025-01-15,Bancassurance,ULIP
POL200292,CUST101600,Health,31100.0,1842000.0,6,2024-12-13,2025-06-11,Agent,Individual Health
POL200293,CUST103350,Motor,18100.0,494000.0,24,2022-04-02,2024-03-22,Agent,Motor Third-Party
POL200294,CUST102393,Motor,27200.0,1323000.0,12,2021-08-21,2022-08-16,Online,Motor Comprehensive
POL200295,CUST102299,Life,22500.0,786000.0,12,2024-01-26,2025-01-20,Broker,Endowment Plan
POL200296,CUST104325,Health,16500.0,501000.0,12,2023-06-27,2024-06-21,Agent,Critical Illness
POL200297,CUST104095,Travel,18100.0,506000.0,12,2022-08-04,2023-07-30,Agent,International Travel
POL200298,CUST101220,Health,23600.0,598000.0,36,2024-08-17,2027-08-02,Bancassurance,Individual Health
POL200299,CUST103521,Property,9600.0,430000.0,12,2024-07-15,2025-07-10,Agent,Fire & Allied Perils
POL200300,CUST103956,Motor,16600.0,271000.0,12,2022-02-05,2023-01-31,Bancassurance,Motor Comprehensive
POL200301,CUST104499,Motor,21800.0,1214000.0,12,2024-07-22,2025-07-17,Direct,Motor Third-Party
POL200302,CUST101319,Motor,24900.0,659000.0,24,2023-01-02,2024-12-22,Online,Motor Third-Party
POL200303,CUST103639,Motor,23600.0,865000.0,24,2021-05-06,2023-04-26,Agent,Motor Comprehensive
POL200304,CUST100934,Travel,13900.0,453000.0,12,2023-10-22,2024-10-16,Bancassurance,Domestic Travel
POL200305,CUST102222,Property,17300.0,998000.0,12,2023-11-02,2024-10-27,Agent,Fire & Allied Perils
POL200306,CUST100363,Health,7800.0,176000.0,12,2022-11-19,2023-11-14,Online,Critical Illness
POL200307,CUST103019,Health,30200.0,949000.0,36,2023-01-03,2025-12-18,Agent,Critical Illness
POL200308,CUST103421,Health,19300.0,864000.0,12,2021-09-07,2022-09-02,Broker,Individual Health
POL200309,CUST102233,Life,17300.0,479000.0,12,2022-07-16,2023-07-11,Online,Term Life
POL200310,CUST102058,Motor,17200.0,680000.0,24,2021-10-05,2023-09-25,Bancassurance,Motor Third-Party
POL200311,CUST101210,Health,15000.0,243000.0,24,2021-05-13,2023-05-03,Bancassurance,Family Floater
POL200312,CUST103852,Motor,25200.0,1401000.0,12,2023-05-17,2024-05-11,Agent,Motor Comprehensive
POL200313,CUST104551,Marine,17500.0,923000.0,12,2021-04-09,2022-04-04,Bancassurance,Marine Hull
POL200314,CUST100663,Health,9200.0,189000.0,12,2024-12-14,2025-12-09,Broker,Critical Illness
POL200315,CUST101379,Life,10900.0,521000.0,12,2021-08-29,2022-08-24,Online,Term Life
POL200316,CUST103016,Marine,7000.0,124000.0,36,2021-06-13,2024-05-28,Bancassurance,Marine Hull
POL200317,CUST101828,Health,35700.0,2018000.0,24,2023-12-18,2025-12-07,Bancassurance,Individual Health
POL200318,CUST100064,Motor,15700.0,320000.0,36,2022-12-18,2025-12-02,Online,Motor Own-Damage
POL200319,CUST100104,Health,37800.0,1177000.0,12,2024-09-11,2025-09-06,Broker,Individual Health
POL200320,CUST101169,Life,18600.0,997000.0,24,2021-05-08,2023-04-28,Bancassurance,Endowment Plan
POL200321,CUST104838,Health,13500.0,328000.0,12,2021-01-23,2022-01-18,Online,Individual Health
POL200322,CUST103048,Motor,15200.0,863000.0,12,2024-01-12,2025-01-06,Direct,Motor Third-Party
POL200323,CUST101276,Motor,18200.0,819000.0,12,2022-11-11,2023-11-06,Online,Motor Comprehensive
POL200324,CUST100280,Life,9300.0,338000.0,12,2024-03-28,2025-03-23,Online,Endowment Plan
POL200325,CUST103780,Life,7600.0,156000.0,6,2023-03-01,2023-08-28,Broker,ULIP
POL200326,CUST101886,Motor,28600.0,1274000.0,12,2023-10-22,2024-10-16,Bancassurance,Motor Comprehensive
POL200327,CUST101968,Property,13100.0,544000.0,6,2022-12-23,2023-06-21,Agent,Home Shield
POL200328,CUST102808,Health,38300.0,1302000.0,12,2023-08-26,2024-08-20,Bancassurance,Family Floater
POL200329,CUST101142,Motor,22200.0,736000.0,12,2024-02-12,2025-02-06,Agent,Motor Third-Party
POL200330,CUST103637,Health,12500.0,519000.0,24,2024-04-16,2026-04-06,Broker,Individual Health
POL200331,CUST101568,Life,46100.0,1545000.0,12,2021-02-05,2022-01-31,Online,Endowment Plan
POL200332,CUST103528,Life,29300.0,1340000.0,12,2023-11-15,2024-11-09,Online,ULIP
POL200333,CUST102586,Health,6200.0,215000.0,24,2023-08-16,2025-08-05,Bancassurance,Critical Illness
POL200334,CUST100740,Motor,10400.0,615000.0,12,2023-06-11,2024-06-05,Online,Motor Comprehensive
POL200335,CUST103117,Health,2000.0,80000.0,12,2023-07-03,2024-06-27,Online,Family Floater
POL200336,CUST100375,Health,14300.0,305000.0,6,2023-11-12,2024-05-10,Agent,Critical Illness
POL200337,CUST103575,Health,42900.0,2512000.0,60,2024-12-13,2029-11-17,Agent,Family Floater
POL200338,CUST101881,Health,4800.0,285000.0,6,2021-06-08,2021-12-05,Broker,Individual Health
POL200339,CUST103352,Health,20000.0,1194000.0,24,2023-04-14,2025-04-03,Broker,Family Floater
POL200340,CUST101204,Motor,51900.0,1492000.0,6,2022-05-22,2022-11-18,Online,Motor Third-Party
POL200341,CUST102035,Motor,14900.0,454000.0,24,2024-03-01,2026-02-19,Agent,Motor Comprehensive
POL200342,CUST101528,Motor,19400.0,296000.0,24,2023-08-23,2025-08-12,Broker,Motor Comprehensive
POL200343,CUST101254,Life,13000.0,714000.0,60,2023-03-12,2028-02-14,Broker,Term Life
POL200344,CUST101712,Health,10200.0,479000.0,36,2024-03-10,2027-02-23,Online,Individual Health
POL200345,CUST100268,Life,24700.0,683000.0,60,2022-07-06,2027-06-10,Online,Term Life
POL200346,CUST101985,Motor,25100.0,587000.0,12,2021-11-03,2022-10-29,Agent,Motor Third-Party
POL200347,CUST100615,Health,21200.0,1167000.0,12,2022-09-30,2023-09-25,Online,Family Floater
POL200348,CUST102593,Motor,11700.0,362000.0,24,2022-04-28,2024-04-17,Broker,Motor Comprehensive
POL200349,CUST100453,Motor,21400.0,863000.0,12,2024-01-13,2025-01-07,Online,Motor Own-Damage
POL200350,CUST100046,Property,6000.0,133000.0,12,2022-10-13,2023-10-08,Broker,Property All-Risk
POL200351,CUST102195,Motor,22600.0,518000.0,12,2023-11-17,2024-11-11,Agent,Motor Own-Damage
POL200352,CUST101490,Motor,9800.0,318000.0,24,2024-08-25,2026-08-15,Agent,Motor Own-Damage
POL200353,CUST104384,Health,9300.0,244000.0,24,2021-03-06,2023-02-24,Direct,Critical Illness
POL200354,CUST101321,Motor,36800.0,921000.0,24,2022-06-22,2024-06-11,Broker,Motor Comprehensive
POL200355,CUST101996,Marine,2400.0,80000.0,12,2021-07-14,2022-07-09,Agent,Marine Hull
POL200356,CUST101181,Travel,14700.0,359000.0,24,2021-07-24,2023-07-14,Broker,Domestic Travel
POL200357,CUST104447,Health,6400.0,368000.0,12,2023-12-24,2024-12-18,Agent,Critical Illness
POL200358,CUST103943,Motor,17900.0,739000.0,36,2024-06-25,2027-06-10,Bancassurance,Motor Third-Party
POL200359,CUST100859,Health,10400.0,176000.0,12,2024-03-14,2025-03-09,Agent,Critical Illness
POL200360,CUST101256,Health,6700.0,167000.0,24,2022-08-04,2024-07-24,Broker,Critical Illness
POL200361,CUST100932,Health,13100.0,461000.0,60,2022-05-30,2027-05-04,Direct,Critical Illness
POL200362,CUST100754,Motor,8800.0,302000.0,12,2024-06-13,2025-06-08,Agent,Motor Own-Damage
POL200363,CUST101203,Motor,9100.0,418000.0,12,2024-02-02,2025-01-27,Broker,Motor Third-Party
POL200364,CUST104259,Motor,23100.0,1150000.0,12,2021-05-03,2022-04-28,Agent,Motor Own-Damage
POL200365,CUST102294,Health,5700.0,232000.0,12,2021-07-08,2022-07-03,Broker,Family Floater
POL200366,CUST101914,Life,2900.0,90000.0,24,2024-10-13,2026-10-03,Broker,Endowment Plan
POL200367,CUST100954,Property,18500.0,434000.0,60,2023-11-15,2028-10-19,Broker,Property All-Risk
POL200368,CUST100920,Motor,14600.0,243000.0,36,2024-10-26,2027-10-11,Agent,Motor Own-Damage
POL200369,CUST102776,Property,10200.0,181000.0,60,2024-05-16,2029-04-20,Agent,Property All-Risk
POL200370,CUST103756,Motor,22900.0,766000.0,12,2022-02-22,2023-02-17,Bancassurance,Motor Third-Party
POL200371,CUST102789,Motor,38600.0,581000.0,12,2023-09-21,2024-09-15,Bancassurance,Motor Third-Party
POL200372,CUST103285,Life,15800.0,478000.0,12,2021-02-23,2022-02-18,Bancassurance,Term Life
POL200373,CUST101307,Motor,16000.0,245000.0,24,2022-10-17,2024-10-06,Online,Motor Comprehensive
POL200374,CUST104726,Marine,7400.0,398000.0,24,2022-08-09,2024-07-29,Agent,Marine Hull
POL200375,CUST104112,Travel,6000.0,147000.0,24,2021-03-06,2023-02-24,Online,Domestic Travel
POL200376,CUST104388,Motor,14900.0,668000.0,6,2021-12-03,2022-06-01,Agent,Motor Third-Party
POL200377,CUST103337,Motor,4600.0,254000.0,24,2022-09-16,2024-09-05,Agent,Motor Comprehensive
POL200378,CUST103471,Motor,4000.0,220000.0,12,2024-02-03,2025-01-28,Online,Motor Own-Damage
POL200379,CUST100354,Marine,20200.0,1051000.0,12,2023-10-31,2024-10-25,Online,Marine Cargo
POL200380,CUST100804,Motor,6000.0,261000.0,24,2021-03-06,2023-02-24,Agent,Motor Third-Party
POL200381,CUST100662,Life,20700.0,517000.0,36,2021-01-17,2024-01-02,Agent,ULIP
POL200382,CUST102415,Motor,30700.0,1047000.0,12,2021-06-19,2022-06-14,Online,Motor Own-Damage
POL200383,CUST102939,Life,19300.0,645000.0,6,2022-07-17,2023-01-13,Online,Term Life
POL200384,CUST100593,Motor,5300.0,220000.0,12,2023-08-21,2024-08-15,Agent,Motor Third-Party
POL200385,CUST103757,Property,46300.0,1504000.0,36,2022-06-13,2025-05-28,Bancassurance,Fire & Allied Perils
POL200386,CUST102746,Life,16600.0,318000.0,24,2024-04-05,2026-03-26,Agent,Term Life
POL200387,CUST102977,Motor,15800.0,268000.0,24,2023-11-21,2025-11-10,Bancassurance,Motor Own-Damage
POL200388,CUST104583,Motor,14300.0,476000.0,12,2021-02-19,2022-02-14,Online,Motor Own-Damage
POL200389,CUST102923,Health,10000.0,542000.0,12,2021-10-09,2022-10-04,Broker,Critical Illness
POL200390,CUST100019,Health,7800.0,365000.0,12,2022-01-06,2023-01-01,Agent,Individual Health
POL200391,CUST103843,Property,2400.0,69000.0,24,2024-05-05,2026-04-25,Online,Fire & Allied Perils
POL200392,CUST104380,Health,6400.0,365000.0,36,2023-06-10,2026-05-25,Agent,Family Floater
POL200393,CUST100417,Marine,13500.0,601000.0,12,2023-10-09,2024-10-03,Online,Marine Cargo
POL200394,CUST102696,Motor,20100.0,1060000.0,60,2022-02-15,2027-01-20,Broker,Motor Third-Party
POL200395,CUST102348,Property,8400.0,438000.0,24,2021-11-24,2023-11-14,Broker,Home Shield
POL200396,CUST100756,Marine,18600.0,800000.0,24,2023-08-09,2025-07-29,Agent,Marine Hull
POL200397,CUST101380,Life,12800.0,733000.0,36,2021-03-13,2024-02-26,Agent,Term Life
POL200398,CUST104279,Travel,14800.0,522000.0,12,2023-06-24,2024-06-18,Bancassurance,International Travel
POL200399,CUST101958,Health,26100.0,1314000.0,6,2024-03-31,2024-09-27,Agent,Individual Health
POL200400,CUST102684,Life,18700.0,452000.0,12,2023-01-09,2024-01-04,Bancassurance,ULIP
POL200401,CUST103885,Motor,21000.0,1205000.0,12,2022-12-18,2023-12-13,Agent,Motor Comprehensive
POL200402,CUST102240,Motor,49000.0,2345000.0,36,2024-02-18,2027-02-02,Online,Motor Own-Damage
POL200403,CUST104456,Health,8500.0,231000.0,12,2023-03-29,2024-03-23,Online,Individual Health
POL200404,CUST102498,Property,24900.0,1032000.0,12,2021-04-14,2022-04-09,Bancassurance,Property All-Risk
POL200405,CUST104928,Travel,20800.0,333000.0,24,2023-12-12,2025-12-01,Online,Domestic Travel
POL200406,CUST100736,Health,20700.0,801000.0,24,2021-06-06,2023-05-27,Agent,Family Floater
POL200407,CUST104440,Property,17400.0,857000.0,12,2024-09-01,2025-08-27,Online,Property All-Risk
POL200408,CUST100563,Property,19600.0,616000.0,12,2021-07-09,2022-07-04,Bancassurance,Fire & Allied Perils
POL200409,CUST104065,Property,13100.0,632000.0,6,2023-10-08,2024-04-05,Agent,Fire & Allied Perils
POL200410,CUST103307,Motor,16000.0,766000.0,12,2024-11-27,2025-11-22,Agent,Motor Third-Party
POL200411,CUST102797,Health,28300.0,1614000.0,6,2024-06-28,2024-12-25,Agent,Individual Health
POL200412,CUST104402,Health,10700.0,623000.0,12,2022-02-07,2023-02-02,Bancassurance,Critical Illness
POL200413,CUST103203,Property,11500.0,280000.0,24,2021-07-15,2023-07-05,Agent,Fire & Allied Perils
POL200414,CUST103472,Life,20000.0,591000.0,24,2022-07-29,2024-07-18,Direct,Term Life
POL200415,CUST103771,Property,18900.0,475000.0,24,2023-05-16,2025-05-05,Agent,Home Shield
POL200416,CUST104203,Travel,12800.0,416000.0,12,2022-01-30,2023-01-25,Bancassurance,International Travel
POL200417,CUST101160,Health,20300.0,341000.0,12,2024-02-06,2025-01-31,Online,Individual Health
POL200418,CUST104223,Property,20200.0,740000.0,12,2023-12-13,2024-12-07,Agent,Property All-Risk
POL200419,CUST102945,Health,44900.0,2464000.0,24,2021-03-23,2023-03-13,Bancassurance,Family Floater
POL200420,CUST100160,Life,53100.0,2531000.0,24,2022-01-22,2024-01-12,Online,Term Life
POL200421,CUST104592,Health,58000.0,2345000.0,24,2022-04-03,2024-03-23,Direct,Family Floater
POL200422,CUST103854,Travel,20000.0,525000.0,12,2023-04-09,2024-04-03,Bancassurance,International Travel
POL200423,CUST104457,Property,26300.0,687000.0,12,2024-11-20,2025-11-15,Online,Fire & Allied Perils
POL200424,CUST103860,Life,19800.0,370000.0,12,2021-06-10,2022-06-05,Broker,Term Life
POL200425,CUST101727,Health,15000.0,281000.0,36,2021-05-21,2024-05-05,Agent,Critical Illness
POL200426,CUST101749,Health,20900.0,1032000.0,24,2024-04-02,2026-03-23,Bancassurance,Individual Health
POL200427,CUST101382,Property,14800.0,849000.0,12,2023-04-28,2024-04-22,Broker,Fire & Allied Perils
POL200428,CUST102049,Travel,16600.0,881000.0,24,2024-10-25,2026-10-15,Online,Domestic Travel
POL200429,CUST100173,Travel,15700.0,898000.0,12,2024-01-06,2024-12-31,Agent,International Travel
POL200430,CUST103727,Life,15800.0,296000.0,12,2022-06-03,2023-05-29,Broker,ULIP
POL200431,CUST103761,Life,10800.0,335000.0,12,2022-01-02,2022-12-28,Bancassurance,Term Life
POL200432,CUST104932,Motor,24900.0,640000.0,24,2021-05-24,2023-05-14,Online,Motor Third-Party
POL200433,CUST102752,Life,20500.0,398000.0,24,2023-12-25,2025-12-14,Agent,Endowment Plan
POL200434,CUST104939,Health,10600.0,272000.0,12,2022-05-26,2023-05-21,Bancassurance,Critical Illness
POL200435,CUST101049,Property,15400.0,675000.0,24,2021-01-13,2023-01-03,Bancassurance,Fire & Allied Perils
POL200436,CUST102369,Motor,8200.0,301000.0,12,2021-08-28,2022-08-23,Agent,Motor Third-Party
POL200437,CUST103912,Travel,18100.0,1012000.0,24,2024-11-06,2026-10-27,Bancassurance,International Travel
POL200438,CUST103947,Health,28200.0,591000.0,6,2024-07-23,2025-01-19,Agent,Critical Illness
POL200439,CUST103868,Motor,13300.0,608000.0,12,2024-03-02,2025-02-25,Online,Motor Own-Damage
POL200440,CUST102330,Life,24600.0,1020000.0,36,2024-11-09,2027-10-25,Direct,ULIP
POL200441,CUST100365,Life,15900.0,768000.0,12,2023-03-22,2024-03-16,Online,Term Life
POL200442,CUST104329,Property,13600.0,491000.0,24,2022-03-08,2024-02-26,Broker,Fire & Allied Perils
POL200443,CUST101907,Life,10200.0,169000.0,24,2023-09-05,2025-08-25,Bancassurance,ULIP
POL200444,CUST103248,Health,14500.0,473000.0,60,2024-01-14,2028-12-18,Agent,Family Floater
POL200445,CUST100666,Motor,25100.0,615000.0,12,2021-10-12,2022-10-07,Agent,Motor Third-Party
POL200446,CUST104683,Property,19500.0,563000.0,36,2024-01-20,2027-01-04,Bancassurance,Property All-Risk
POL200447,CUST101283,Travel,9000.0,226000.0,12,2023-07-22,2024-07-16,Bancassurance,Domestic Travel
POL200448,CUST104986,Property,21100.0,919000.0,12,2024-02-10,2025-02-04,Bancassurance,Property All-Risk
POL200449,CUST103577,Motor,17700.0,1001000.0,12,2023-12-14,2024-12-08,Broker,Motor Comprehensive
POL200450,CUST101650,Life,8300.0,179000.0,24,2021-05-14,2023-05-04,Agent,ULIP
POL200451,CUST101847,Motor,6800.0,221000.0,12,2024-07-15,2025-07-10,Agent,Motor Third-Party
POL200452,CUST104896,Travel,6600.0,184000.0,12,2024-05-24,2025-05-19,Direct,Domestic Travel
POL200453,CUST102969,Motor,26000.0,525000.0,60,2021-06-01,2026-05-06,Online,Motor Comprehensive
POL200454,CUST103462,Motor,8300.0,274000.0,24,2022-10-06,2024-09-25,Bancassurance,Motor Own-Damage
POL200455,CUST103063,Motor,13800.0,701000.0,12,2023-06-06,2024-05-31,Agent,Motor Own-Damage
POL200456,CUST101190,Life,20200.0,553000.0,12,2024-04-14,2025-04-09,Bancassurance,Term Life
POL200457,CUST100662,Life,19600.0,523000.0,60,2023-10-01,2028-09-04,Broker,Endowment Plan
POL200458,CUST100015,Life,19600.0,1112000.0,24,2022-05-04,2024-04-23,Direct,Endowment Plan
POL200459,CUST102024,Health,7700.0,339000.0,60,2023-12-04,2028-11-07,Agent,Family Floater
POL200460,CUST103419,Property,20400.0,566000.0,12,2024-09-01,2025-08-27,Broker,Property All-Risk
POL200461,CUST101507,Health,13500.0,222000.0,12,2022-09-24,2023-09-19,Agent,Family Floater
POL200462,CUST101111,Motor,16800.0,1001000.0,24,2021-11-21,2023-11-11,Online,Motor Third-Party
POL200463,CUST101943,Property,16300.0,960000.0,24,2022-10-31,2024-10-20,Broker,Home Shield
POL200464,CUST101156,Health,14900.0,672000.0,36,2021-09-22,2024-09-06,Agent,Family Floater
POL200465,CUST102174,Life,27700.0,571000.0,6,2023-01-20,2023-07-19,Online,ULIP
POL200466,CUST102760,Health,25600.0,1218000.0,12,2021-01-18,2022-01-13,Direct,Individual Health
POL200467,CUST101361,Life,63900.0,2261000.0,12,2021-03-28,2022-03-23,Online,ULIP
POL200468,CUST100154,Motor,34200.0,585000.0,12,2022-02-24,2023-02-19,Online,Motor Comprehensive
POL200469,CUST100509,Health,5300.0,111000.0,60,2021-12-03,2026-11-07,Agent,Family Floater
POL200470,CUST102081,Health,15800.0,267000.0,24,2022-09-12,2024-09-01,Agent,Individual Health
POL200471,CUST100886,Life,32700.0,660000.0,12,2024-02-17,2025-02-11,Agent,Term Life
POL200472,CUST103996,Motor,14600.0,583000.0,24,2024-01-25,2026-01-14,Agent,Motor Comprehensive
POL200473,CUST100824,Motor,12800.0,616000.0,12,2022-01-13,2023-01-08,Agent,Motor Third-Party
POL200474,CUST100136,Health,7500.0,443000.0,12,2021-04-04,2022-03-30,Broker,Individual Health
POL200475,CUST103096,Health,7000.0,415000.0,12,2021-02-15,2022-02-10,Agent,Family Floater
POL200476,CUST103119,Motor,24400.0,1258000.0,24,2021-11-26,2023-11-16,Broker,Motor Third-Party
POL200477,CUST103359,Life,17000.0,292000.0,24,2024-04-09,2026-03-30,Broker,Endowment Plan
POL200478,CUST100791,Health,3200.0,113000.0,12,2023-05-26,2024-05-20,Bancassurance,Critical Illness
POL200479,CUST103403,Health,28700.0,494000.0,12,2021-03-19,2022-03-14,Agent,Family Floater
