claim_id,policy_id,customer_id,claim_date,claim_type,claim_amount,settlement_amount,status,fraud_flag,days_to_settle
CLM300291,POL208966,CUST104560,2025-05-01,Fire,6900.0,,Rejected,0,
CLM300292,POL204674,CUST104108,2023-11-26,Medical,47400.0,,Rejected,0,
CLM300293,POL203895,CUST104105,2022-05-21,Fire,193300.0,147100.0,Settled,0,29.0
CLM300294,POL207317,CUST101809,2024-03-10,Theft,59800.0,45600.0,Settled,1,41.0
CLM300295,POL203148,CUST101972,2024-01-24,Death,57300.0,,Rejected,0,
CLM300296,POL204036,CUST104547,2024-10-20,Third-Party Liability,47400.0,44700.0,Settled,0,63.0
CLM300297,POL206621,CUST103225,2026-03-15,Fire,33000.0,19700.0,Settled,0,53.0
CLM300298,POL201226,CUST103187,2022-12-01,Medical,22900.0,13100.0,Settled,0,61.0
CLM300299,POL203440,CUST103800,2023-10-26,Natural Calamity,77700.0,69800.0,Settled,0,68.0
CLM300300,POL206460,CUST101386,2022-01-20,Accident,17700.0,,Rejected,0,
CLM300301,POL204319,CUST103104,2023-04-12,Third-Party Liability,34600.0,33100.0,Settled,0,33.0
CLM300302,POL209354,CUST100756,2024-04-06,Natural Calamity,21400.0,13000.0,Settled,0,82.0
CLM300303,POL203529,CUST104100,2023-02-27,Natural Calamity,20300.0,13100.0,Settled,0,72.0
CLM300304,POL209004,CUST103724,2024-09-06,Own Damage,32300.0,22100.0,Settled,0,50.0
CLM300305,POL205627,CUST104305,2025-03-30,Fire,82300.0,70800.0,Settled,0,78.0
CLM300306,POL208690,CUST104678,2023-10-02,Natural Calamity,31800.0,24200.0,Settled,0,48.0
CLM300307,POL206998,CUST103171,2021-12-13,Fire,91400.0,51800.0,Settled,0,27.0
CLM300308,POL209628,CUST103677,2022-05-29,Third-Party Liability,5700.0,4700.0,Settled,0,5.0
CLM300309,POL205385,CUST102862,2025-07-08,Natural Calamity,57100.0,56200.0,Settled,0,11.0
CLM300310,POL208094,CUST104977,2023-02-20,Fire,15400.0,15200.0,Settled,0,88.0
CLM300311,POL205907,CUST103981,2024-09-26,Theft,71700.0,,Pending,0,
CLM300312,POL202610,CUST100536,2023-09-30,Accident,108400.0,87900.0,Settled,0,77.0
CLM300313,POL203105,CUST102751,2024-10-31,Medical,85200.0,,Pending,0,
CLM300314,POL208440,CUST101176,2022-06-30,Third-Party Liability,23000.0,21600.0,Settled,0,14.0
CLM300315,POL204538,CUST104121,2022-06-26,Third-Party Liability,98400.0,,Pending,0,
CLM300316,POL207837,CUST104151,2022-07-15,Accident,19200.0,13200.0,Settled,0,27.0
CLM300317,POL205209,CUST104143,2024-08-29,Medical,23100.0,,Rejected,0,
CLM300318,POL207167,CUST100588,2023-08-25,Own Damage,73600.0,54300.0,Settled,0,67.0
CLM300319,POL209184,CUST103279,2025-10-04,Theft,11900.0,10600.0,Settled,0,53.0
CLM300320,POL208639,CUST102681,2024-02-04,Own Damage,34700.0,,Rejected,0,
CLM300321,POL207778,CUST100743,2024-06-12,Third-Party Liability,39400.0,28800.0,Settled,0,28.0
CLM300322,POL200073,CUST101153,2022-03-04,Third-Party Liability,104400.0,61900.0,Settled,1,78.0
CLM300323,POL209012,CUST103839,2023-02-01,Natural Calamity,96000.0,67000.0,Settled,0,78.0
CLM300324,POL205165,CUST103517,2024-12-08,Theft,89800.0,,Rejected,0,
CLM300325,POL208933,CUST101652,2024-06-02,Accident,58800.0,57800.0,Settled,0,56.0
CLM300326,POL207890,CUST100519,2023-09-20,Third-Party Liability,114400.0,65200.0,Settled,0,6.0
CLM300327,POL200678,CUST101910,2023-09-07,Own Damage,15600.0,13100.0,Settled,0,31.0
CLM300328,POL203087,CUST101646,2024-06-19,Own Damage,95000.0,,Rejected,0,
CLM300329,POL203243,CUST103042,2021-08-29,Theft,35200.0,25000.0,Settled,0,7.0
CLM300330,POL201783,CUST102116,2023-08-02,Accident,17500.0,10600.0,Settled,0,11.0
CLM300331,POL201552,CUST102562,2022-09-02,Natural Calamity,79000.0,50400.0,Settled,0,17.0
CLM300332,POL201396,CUST102612,2024-04-04,Third-Party Liability,28800.0,16400.0,Settled,0,35.0
CLM300333,POL205738,CUST100945,2023-03-26,Death,41700.0,31300.0,Settled,0,29.0
CLM300334,POL205930,CUST100000,2023-02-23,Own Damage,45300.0,,Rejected,0,
CLM300335,POL204573,CUST100381,2024-11-26,Accident,76900.0,54300.0,Settled,0,39.0
CLM300336,POL205139,CUST101256,2022-09-26,Accident,74600.0,52500.0,Settled,0,27.0
CLM300337,POL206530,CUST104402,2026-02-23,Theft,83700.0,82300.0,Settled,0,54.0
CLM300338,POL203791,CUST101639,2024-10-29,Medical,13600.0,9400.0,Settled,1,45.0
CLM300339,POL206659,CUST102839,2024-08-04,Own Damage,29500.0,19300.0,Settled,0,82.0
CLM300340,POL209084,CUST103996,2024-12-08,Third-Party Liability,79600.0,57600.0,Settled,0,26.0
CLM300341,POL204945,CUST103520,2023-05-20,Fire,99400.0,85600.0,Settled,0,64.0
CLM300342,POL207330,CUST104462,2026-03-04,Accident,50600.0,28900.0,Settled,0,60.0
CLM300343,POL202596,CUST103529,2023-12-26,Death,24200.0,,Rejected,0,
CLM300344,POL205375,CUST104956,2025-04-11,Fire,86800.0,85900.0,Settled,0,8.0
CLM300345,POL204467,CUST101958,2022-12-22,Third-Party Liability,65600.0,63300.0,Settled,0,46.0
CLM300346,POL207792,CUST103335,2021-11-10,Own Damage,24900.0,24300.0,Settled,0,19.0
CLM300347,POL208478,CUST101221,2022-11-07,Fire,12700.0,7400.0,Settled,0,19.0
CLM300348,POL203868,CUST102524,2023-08-03,Theft,65300.0,,Pending,0,
CLM300349,POL200423,CUST104457,2025-05-23,Own Damage,62800.0,57900.0,Settled,0,71.0
CLM300350,POL204791,CUST103460,2024-08-16,Theft,27500.0,24700.0,Settled,0,30.0
CLM300351,POL203865,CUST102799,2021-07-14,Theft,36000.0,23200.0,Settled,0,62.0
CLM300352,POL208728,CUST102952,2021-04-15,Own Damage,31000.0,,Rejected,0,
CLM300353,POL203824,CUST102323,2024-12-20,Death,59400.0,56600.0,Settled,0,43.0
CLM300354,POL208357,CUST101858,2023-01-24,Theft,83400.0,83300.0,Settled,0,55.0
CLM300355,POL208477,CUST100318,2024-01-04,Theft,65000.0,,Rejected,0,
CLM300356,POL206529,CUST102781,2025-10-26,Death,49800.0,32900.0,Settled,0,71.0
CLM300357,POL207356,CUST101454,2022-12-20,Death,81000.0,52000.0,Settled,0,11.0
CLM300358,POL204319,CUST103104,2022-05-31,Third-Party Liability,69600.0,61300.0,Settled,0,78.0
CLM300359,POL203046,CUST104770,2022-07-07,Fire,86400.0,56000.0,Settled,0,54.0
CLM300360,POL207640,CUST103608,2024-01-28,Accident,27800.0,,Pending,0,
CLM300361,POL205443,CUST101856,2024-05-13,Accident,56300.0,43500.0,Settled,0,77.0
CLM300362,POL207442,CUST104337,2025-08-12,Medical,52600.0,35400.0,Settled,0,83.0
CLM300363,POL205154,CUST101723,2025-07-27,Accident,9300.0,5600.0,Settled,0,12.0
CLM300364,POL203899,CUST101917,2023-06-02,Accident,56600.0,48800.0,Settled,0,5.0
CLM300365,POL206710,CUST104725,2022-12-12,Fire,10700.0,,Pending,0,
CLM300366,POL203405,CUST103282,2022-01-11,Own Damage,154400.0,96900.0,Settled,0,4.0
CLM300367,POL203952,CUST104356,2025-01-10,Death,41900.0,,Pending,0,
CLM300368,POL208210,CUST100689,2022-03-24,Theft,85300.0,50300.0,Settled,0,32.0
CLM300369,POL207340,CUST100802,2025-09-23,Own Damage,113200.0,87100.0,Settled,0,25.0
CLM300370,POL208479,CUST102931,2022-03-05,Third-Party Liability,77500.0,75400.0,Settled,0,41.0
CLM300371,POL209224,CUST100420,2023-06-07,Third-Party Liability,27500.0,27200.0,Settled,0,36.0
CLM300372,POL201510,CUST100555,2024-06-24,Accident,68800.0,55400.0,Settled,1,64.0
CLM300373,POL208907,CUST101724,2025-12-17,Fire,18700.0,16100.0,Settled,0,17.0
CLM300374,POL208099,CUST100702,2022-03-08,Natural Calamity,44000.0,36400.0,Settled,0,52.0
CLM300375,POL206754,CUST103279,2023-06-08,Fire,87800.0,82900.0,Settled,0,33.0
CLM300376,POL204804,CUST102776,2025-02-22,Own Damage,69200.0,38700.0,Settled,0,36.0
CLM300377,POL209920,CUST102376,2022-03-03,Medical,71900.0,59000.0,Settled,0,80.0
CLM300378,POL204399,CUST103126,2021-02-19,Own Damage,53600.0,29500.0,Settled,0,21.0
CLM300379,POL204693,CUST104766,2025-07-24,Theft,25300.0,19600.0,Settled,1,14.0
CLM300380,POL203327,CUST100238,2024-08-07,Third-Party Liability,46000.0,32600.0,Settled,0,53.0
CLM300381,POL205988,CUST102937,2022-12-21,Third-Party Liability,44300.0,25800.0,Settled,0,15.0
CLM300382,POL203702,CUST102412,2023-03-10,Own Damage,9100.0,5500.0,Settled,0,42.0
CLM300383,POL208549,CUST101959,2024-12-04,Accident,90400.0,,Rejected,0,
CLM300384,POL207959,CUST102213,2023-03-24,Fire,105600.0,78100.0,Settled,0,59.0
CLM300385,POL201087,CUST100608,2023-05-13,Medical,56400.0,53700.0,Settled,0,66.0
CLM300386,POL206454,CUST104336,2022-12-22,Death,79500.0,63700.0,Settled,0,42.0
CLM300387,POL207882,CUST102485,2021-12-04,Death,3800.0,2200.0,Settled,1,36.0
CLM300388,POL203908,CUST104064,2021-10-08,Fire,42700.0,30200.0,Settled,0,44.0
CLM300389,POL200201,CUST100503,2022-08-23,Accident,24300.0,20600.0,Settled,0,11.0
CLM300390,POL206719,CUST103505,2023-01-27,Own Damage,53200.0,36000.0,Settled,0,23.0
CLM300391,POL209047,CUST102824,2024-05-02,Fire,38300.0,23400.0,Settled,0,44.0
CLM300392,POL204727,CUST100873,2021-10-12,Accident,16300.0,12400.0,Settled,0,89.0
CLM300393,POL203769,CUST102207,2023-11-05,Theft,78500.0,,Pending,0,
CLM300394,POL204755,CUST102505,2023-05-16,Death,8900.0,8100.0,Settled,0,31.0
CLM300395,POL206284,CUST103730,2023-09-13,Third-Party Liability,12700.0,7200.0,Settled,0,17.0
CLM300396,POL209474,CUST102397,2023-05-01,Fire,154700.0,153000.0,Settled,0,11.0
CLM300397,POL208323,CUST102206,2024-04-27,Death,21600.0,19300.0,Settled,0,73.0
CLM300398,POL205096,CUST101846,2026-03-06,Fire,105800.0,74000.0,Settled,0,85.0
CLM300399,POL200355,CUST101996,2022-07-21,Accident,18400.0,16900.0,Settled,0,19.0
CLM300400,POL207201,CUST100617,2024-07-08,Death,65000.0,,Rejected,1,
CLM300401,POL209709,CUST103353,2022-04-01,Accident,3700.0,,Pending,0,
CLM300402,POL206429,CUST100557,2026-02-02,Theft,64800.0,,Rejected,0,
CLM300403,POL203290,CUST103548,2023-01-05,Death,16400.0,10300.0,Settled,0,79.0
CLM300404,POL206606,CUST104846,2023-07-16,Natural Calamity,99100.0,64800.0,Settled,0,13.0
CLM300405,POL202908,CUST101984,2024-03-16,Third-Party Liability,37000.0,23800.0,Settled,0,67.0
CLM300406,POL206140,CUST100837,2024-05-10,Accident,77500.0,,Rejected,0,
CLM300407,POL207119,CUST103535,2023-12-20,Medical,49800.0,36800.0,Settled,0,23.0
CLM300408,POL202920,CUST100402,2022-05-27,Own Damage,43300.0,,Rejected,0,
CLM300409,POL200424,CUST103860,2022-02-05,Fire,2700.0,,Rejected,0,
CLM300410,POL209399,CUST100377,2023-10-13,Medical,111100.0,,Rejected,0,
CLM300411,POL207181,CUST104420,2022-12-10,Own Damage,34100.0,32100.0,Settled,0,55.0
CLM300412,POL202608,CUST104712,2024-09-22,Theft,98300.0,70700.0,Settled,0,12.0
CLM300413,POL206909,CUST102177,2024-02-29,Natural Calamity,85800.0,49100.0,Settled,0,43.0
CLM300414,POL206831,CUST101948,2022-09-04,Own Damage,10800.0,8300.0,Settled,0,21.0
CLM300415,POL200090,CUST100590,2024-05-09,Third-Party Liability,31500.0,23200.0,Settled,0,56.0
CLM300416,POL205556,CUST100380,2023-11-01,Natural Calamity,60200.0,,Rejected,0,
CLM300417,POL200940,CUST103562,2023-06-09,Death,16100.0,9400.0,Settled,0,44.0
CLM300418,POL204647,CUST102409,2022-10-15,Death,96400.0,95300.0,Settled,0,40.0
CLM300419,POL206631,CUST102540,2023-06-04,Death,41300.0,26600.0,Settled,0,12.0
CLM300420,POL202220,CUST102819,2025-11-19,Theft,46500.0,,Rejected,0,
CLM300421,POL207914,CUST101509,2024-06-25,Death,52100.0,30400.0,Settled,0,46.0
CLM300422,POL207150,CUST101173,2024-10-31,Death,80200.0,66800.0,Settled,0,45.0
CLM300423,POL206992,CUST100505,2023-01-11,Death,9600.0,7100.0,Settled,0,22.0
CLM300424,POL200697,CUST104095,2022-07-17,Own Damage,19200.0,12100.0,Settled,0,12.0
CLM300425,POL205179,CUST104457,2025-01-08,Third-Party Liability,37700.0,,Pending,0,
CLM300426,POL208621,CUST104151,2024-02-08,Theft,13800.0,10800.0,Settled,0,29.0
CLM300427,POL208588,CUST100735,2023-03-17,Natural Calamity,43800.0,42000.0,Settled,0,24.0
CLM300428,POL207832,CUST100054,2024-05-23,Accident,33200.0,28400.0,Settled,0,76.0
CLM300429,POL207248,CUST101939,2022-12-24,Fire,30500.0,,Pending,0,
CLM300430,POL207525,CUST103654,2022-04-19,Third-Party Liability,47400.0,36400.0,Settled,0,9.0
CLM300431,POL202823,CUST103451,2026-05-26,Natural Calamity,52800.0,,Rejected,0,
CLM300432,POL200365,CUST102294,2023-05-12,Medical,51600.0,38100.0,Settled,0,5.0
CLM300433,POL207930,CUST104490,2024-03-09,Third-Party Liability,21500.0,21500.0,Settled,0,3.0
CLM300434,POL209782,CUST104390,2023-08-24,Death,31100.0,30800.0,Settled,0,58.0
CLM300435,POL203827,CUST104843,2021-03-28,Natural Calamity,19900.0,19800.0,Settled,0,84.0
CLM300436,POL201023,CUST102029,2023-05-30,Medical,60000.0,,Rejected,0,
CLM300437,POL204772,CUST100825,2023-12-13,Death,49600.0,,Pending,0,
CLM300438,POL203508,CUST101913,2021-10-27,Medical,41900.0,40900.0,Settled,1,53.0
CLM300439,POL203036,CUST104197,2022-02-26,Death,210900.0,120600.0,Settled,0,49.0
CLM300440,POL204797,CUST103196,2025-04-06,Third-Party Liability,18500.0,17400.0,Settled,0,76.0
CLM300441,POL209962,CUST102102,2021-09-10,Fire,14600.0,13200.0,Settled,0,36.0
CLM300442,POL209133,CUST103030,2022-10-06,Natural Calamity,48700.0,,Pending,0,
CLM300443,POL203626,CUST104484,2025-12-15,Third-Party Liability,65400.0,58100.0,Settled,0,8.0
CLM300444,POL207410,CUST100322,2023-01-29,Medical,83000.0,77100.0,Settled,0,66.0
CLM300445,POL202948,CUST103447,2025-10-30,Death,35400.0,,Rejected,0,
CLM300446,POL202931,CUST103215,2021-10-10,Fire,64600.0,53000.0,Settled,0,54.0
CLM300447,POL208191,CUST104519,2024-06-01,Medical,51800.0,38400.0,Settled,0,14.0
CLM300448,POL207125,CUST102126,2023-02-18,Third-Party Liability,35600.0,28700.0,Settled,0,39.0
CLM300449,POL207045,CUST104551,2023-08-21,Fire,174700.0,143400.0,Settled,0,81.0
CLM300450,POL201968,CUST101570,2023-12-10,Medical,60100.0,50300.0,Settled,0,29.0
CLM300451,POL200964,CUST104583,2023-11-17,Own Damage,96400.0,65600.0,Settled,0,76.0
CLM300452,POL204936,CUST100901,2021-06-07,Third-Party Liability,8900.0,5500.0,Settled,0,75.0
CLM300453,POL207142,CUST103362,2023-04-02,Accident,54300.0,37100.0,Settled,0,88.0
CLM300454,POL201492,CUST101021,2025-07-17,Accident,24200.0,18500.0,Settled,0,61.0
CLM300455,POL209835,CUST100532,2023-07-18,Theft,27100.0,,Pending,0,
CLM300456,POL201268,CUST102812,2024-11-20,Fire,25700.0,20800.0,Settled,0,11.0
CLM300457,POL203767,CUST103163,2024-08-22,Natural Calamity,35500.0,25200.0,Settled,0,26.0
CLM300458,POL209293,CUST101168,2023-07-11,Third-Party Liability,57100.0,47200.0,Settled,0,43.0
CLM300459,POL207984,CUST101641,2024-02-25,Theft,46300.0,,Rejected,0,
CLM300460,POL206706,CUST103598,2022-11-19,Theft,82800.0,60700.0,Settled,0,57.0
CLM300461,POL201904,CUST103209,2024-08-24,Natural Calamity,67100.0,56900.0,Settled,0,68.0
CLM300462,POL201029,CUST104018,2024-04-08,Theft,109100.0,82100.0,Settled,0,78.0
CLM300463,POL200678,CUST101910,2023-01-27,Medical,41400.0,28900.0,Settled,0,80.0
CLM300464,POL203921,CUST104488,2023-08-01,Own Damage,38500.0,30400.0,Settled,0,79.0
CLM300465,POL207728,CUST103294,2021-08-22,Death,79000.0,,Rejected,0,
CLM300466,POL208667,CUST102915,2026-03-29,Death,31900.0,19000.0,Settled,0,4.0
CLM300467,POL206905,CUST104414,2021-10-19,Natural Calamity,101500.0,87100.0,Settled,0,36.0
CLM300468,POL202590,CUST103233,2023-09-28,Natural Calamity,68100.0,45100.0,Settled,0,33.0
CLM300469,POL201303,CUST104912,2026-07-19,Medical,21400.0,16000.0,Settled,0,62.0
CLM300470,POL208316,CUST102566,2021-09-25,Medical,60400.0,,Rejected,0,
CLM300471,POL209140,CUST100954,2022-01-04,Medical,30600.0,28800.0,Settled,0,60.0
CLM300472,POL200618,CUST103414,2023-12-20,Third-Party Liability,37900.0,21900.0,Settled,0,69.0
CLM300473,POL208427,CUST102714,2025-04-02,Death,78700.0,58700.0,Settled,0,25.0
CLM300474,POL202731,CUST101550,2021-06-22,Fire,135800.0,84600.0,Settled,0,25.0
CLM300475,POL204235,CUST102064,2024-10-14,Accident,33100.0,31200.0,Settled,0,28.0
CLM300476,POL205957,CUST102584,2025-10-25,Theft,81000.0,80600.0,Settled,0,44.0
CLM300477,POL206203,CUST101550,2025-02-24,Fire,82600.0,71500.0,Settled,1,10.0
CLM300478,POL204183,CUST101554,2025-10-10,Medical,74000.0,62300.0,Settled,0,41.0
CLM300479,POL206462,CUST102058,2022-10-12,Fire,58800.0,52600.0,Settled,0,35.0
CLM300480,POL207642,CUST101559,2025-05-28,Theft,35600.0,26600.0,Settled,0,74.0
CLM300481,POL204476,CUST101446,2024-04-16,Third-Party Liability,81100.0,73500.0,Settled,0,31.0
CLM300482,POL208148,CUST102025,2022-03-16,Fire,14100.0,11800.0,Settled,0,65.0
CLM300483,POL204416,CUST104774,2025-07-04,Theft,45200.0,44900.0,Settled,0,39.0
CLM300484,POL200649,CUST101396,2024-04-19,Own Damage,122900.0,76900.0,Settled,1,9.0
CLM300485,POL200007,CUST100279,2026-02-01,Accident,38300.0,24500.0,Settled,0,34.0
CLM300486,POL203382,CUST101740,2025-08-18,Accident,50100.0,,Rejected,0,
CLM300487,POL202435,CUST102571,2022-05-17,Fire,136000.0,,Rejected,0,
CLM300488,POL208943,CUST102002,2023-01-21,Medical,89400.0,,Rejected,0,
CLM300489,POL201956,CUST100818,2022-11-10,Death,14000.0,8200.0,Settled,0,8.0
CLM300490,POL206386,CUST103664,2025-01-28,Natural Calamity,56200.0,44700.0,Settled,0,87.0
CLM300491,POL206584,CUST101075,2024-12-24,Death,33800.0,,Rejected,0,
CLM300492,POL203312,CUST103504,2024-10-24,Medical,14900.0,,Pending,0,
CLM300493,POL202853,CUST104204,2023-07-04,Death,56200.0,32800.0,Settled,0,31.0
CLM300494,POL205881,CUST103950,2023-12-11,Theft,125500.0,88800.0,Settled,0,82.0
CLM300495,POL203084,CUST100583,2024-05-20,Own Damage,26600.0,15800.0,Settled,0,43.0
CLM300496,POL201957,CUST103972,2024-06-06,Medical,16900.0,,Pending,0,
CLM300497,POL202947,CUST101080,2023-06-19,Natural Calamity,25200.0,,Pending,0,
CLM300498,POL209649,CUST100062,2023-01-06,Death,34700.0,28700.0,Settled,0,51.0
CLM300499,POL208080,CUST102494,2022-06-29,Natural Calamity,61500.0,,Pending,0,
CLM300500,POL207929,CUST102507,2024-04-21,Natural Calamity,200100.0,117300.0,Settled,0,72.0
CLM300501,POL200905,CUST102518,2025-02-17,Fire,53200.0,,Rejected,0,
CLM300502,POL203361,CUST104368,2025-02-27,Theft,63000.0,34800.0,Settled,0,24.0
CLM300503,POL206730,CUST104179,2022-05-01,Fire,75100.0,,Pending,1,
CLM300504,POL203943,CUST100530,2023-02-15,Medical,45200.0,44300.0,Settled,0,25.0
CLM300505,POL202400,CUST100859,2025-02-22,Theft,21500.0,15700.0,Settled,0,69.0
CLM300506,POL207683,CUST100407,2021-10-23,Own Damage,21300.0,17000.0,Settled,0,13.0
CLM300507,POL201844,CUST100037,2024-04-28,Death,16900.0,10200.0,Settled,0,17.0
CLM300508,POL206162,CUST104967,2023-06-26,Own Damage,20800.0,14700.0,Settled,0,49.0
CLM300509,POL205692,CUST104940,2022-06-24,Theft,20600.0,,Rejected,0,
CLM300510,POL205445,CUST101388,2025-01-04,Accident,181100.0,157800.0,Settled,0,65.0
CLM300511,POL201243,CUST102769,2026-02-07,Theft,30200.0,,Pending,0,
CLM300512,POL201994,CUST102506,2023-02-07,Accident,15000.0,,Pending,0,
CLM300513,POL203012,CUST100070,2025-11-16,Fire,17700.0,,Rejected,0,
CLM300514,POL205629,CUST104866,2022-12-21,Medical,50500.0,,Rejected,0,
CLM300515,POL208924,CUST104294,2023-12-19,Theft,62900.0,40900.0,Settled,0,60.0
CLM300516,POL209396,CUST102682,2024-10-31,Fire,48700.0,,Rejected,0,
CLM300517,POL202689,CUST103757,2023-09-20,Theft,21900.0,18300.0,Settled,0,86.0
CLM300518,POL203643,CUST104234,2025-01-06,Third-Party Liability,25300.0,24700.0,Settled,0,83.0
CLM300519,POL202222,CUST102162,2023-05-25,Own Damage,140400.0,122500.0,Settled,0,74.0
CLM300520,POL207232,CUST104946,2024-09-06,Third-Party Liability,141300.0,121300.0,Settled,0,42.0
CLM300521,POL202030,CUST102348,2022-09-01,Death,43900.0,,Pending,1,
CLM300522,POL200213,CUST100832,2024-12-07,Fire,41200.0,30200.0,Settled,0,61.0
CLM300523,POL201839,CUST101777,2023-11-30,Own Damage,126300.0,,Rejected,0,
CLM300524,POL207889,CUST104021,2024-04-20,Own Damage,90900.0,55800.0,Settled,0,73.0
CLM300525,POL204297,CUST103266,2025-02-21,Death,44400.0,,Pending,0,
CLM300526,POL207046,CUST100426,2024-04-10,Fire,35100.0,23800.0,Settled,0,66.0
CLM300527,POL204903,CUST102256,2022-06-24,Death,29900.0,22000.0,Settled,0,17.0
CLM300528,POL200838,CUST100047,2025-12-07,Theft,20700.0,17000.0,Settled,0,42.0
CLM300529,POL208965,CUST102446,2022-05-17,Theft,22100.0,14300.0,Settled,0,59.0
CLM300530,POL209458,CUST104826,2025-12-11,Fire,37700.0,31000.0,Settled,0,43.0
CLM300531,POL208416,CUST103407,2024-12-11,Natural Calamity,25100.0,,Rejected,0,
CLM300532,POL209871,CUST104337,2022-05-11,Third-Party Liability,51400.0,42200.0,Settled,0,13.0
CLM300533,POL205655,CUST101420,2024-04-29,Death,33300.0,20800.0,Settled,0,88.0
CLM300534,POL206769,CUST101719,2024-06-04,Own Damage,25500.0,,Rejected,0,
CLM300535,POL207320,CUST101439,2021-03-17,Natural Calamity,25300.0,,Pending,0,
CLM300536,POL207040,CUST100232,2023-07-12,Third-Party Liability,81200.0,,Rejected,0,
CLM300537,POL207857,CUST100073,2022-10-08,Medical,48300.0,,Rejected,0,
CLM300538,POL204988,CUST102811,2025-07-20,Own Damage,27500.0,26400.0,Settled,0,82.0
CLM300539,POL203345,CUST103404,2025-06-06,Accident,29100.0,26000.0,Settled,0,31.0
CLM300540,POL200084,CUST103524,2023-08-29,Fire,9400.0,9200.0,Settled,0,84.0
CLM300541,POL209544,CUST102328,2023-08-01,Death,41900.0,,Pending,0,
CLM300542,POL205288,CUST100782,2024-12-17,Third-Party Liability,13700.0,13000.0,Settled,0,8.0
CLM300543,POL201541,CUST103662,2025-06-03,Accident,31300.0,23000.0,Settled,0,87.0
CLM300544,POL208956,CUST104923,2024-11-18,Third-Party Liability,75900.0,67500.0,Settled,0,86.0
CLM300545,POL208803,CUST101851,2023-05-29,Natural Calamity,36600.0,26300.0,Settled,0,43.0
CLM300546,POL206227,CUST102821,2023-06-07,Death,46100.0,,Rejected,0,
CLM300547,POL205228,CUST104312,2023-03-27,Fire,39700.0,22700.0,Settled,0,61.0
CLM300548,POL209643,CUST100651,2024-04-05,Own Damage,49100.0,34900.0,Settled,0,8.0
CLM300549,POL201662,CUST102213,2024-02-03,Medical,49500.0,28000.0,Settled,0,4.0
CLM300550,POL209393,CUST104932,2025-04-08,Fire,122700.0,97000.0,Settled,0,36.0
CLM300551,POL208563,CUST104848,2025-03-28,Natural Calamity,71200.0,51000.0,Settled,0,25.0
CLM300552,POL202704,CUST102725,2024-05-14,Natural Calamity,77900.0,75100.0,Settled,0,49.0
CLM300553,POL202194,CUST101383,2023-02-11,Medical,34100.0,26500.0,Settled,0,5.0
CLM300554,POL207234,CUST102980,2024-10-10,Theft,24100.0,,Pending,0,
CLM300555,POL206846,CUST102942,2025-12-09,Accident,80300.0,,Pending,0,
CLM300556,POL206974,CUST104190,2022-05-25,Medical,30100.0,17600.0,Settled,0,59.0
